nom1,nom2,lat,lon
Route du Pré Catelan,Route de Suresnes,2.2543676,48.8665875
Route du Ruisseau,Avenue de Gravelle,2.4314871,48.8228391
Route du Ruisseau,Route de la Tourelle,2.4344616,48.8224589
Route Nouvelle,Avenue de Gravelle,2.4372186,48.8195426
Route Nouvelle,Route de la Tourelle,2.4417663,48.8212102
Route Odette,Avenue de la Belle Gabrielle,2.4673101,48.8391111
Route Odette,Avenue de Nogent,2.4629864,48.8384051
Route Odette,Route des Pelouses,2.4629714,48.8383729
Route Odette,Route du Grand Maréchal,2.46476775,48.83876085
Route Ronde des Minimes,Avenue de Fontenay,2.4600982,48.8388216
Route Ronde des Minimes,Route Circulaire,2.4614904,48.8341329
Route Ronde des Minimes,Route de la Cascade,2.4614904,48.8341329
Route Royale de Beauté,Route de la Faluère,2.4449087,48.8337987
Route Sablonneuse,Allée de Longchamp,2.2664634,48.873156
Route Sablonneuse,Allée des Maronniers,2.263867,48.8759821
Route Sablonneuse,Allée Saint-Denis,2.2668936,48.8710161
Route Sablonneuse,Avenue du Mahatma Gandhi,2.2638323,48.8762805
Route Sablonneuse,Chemin des Lacs à la Porte Dauphine,2.2673026,48.8676452
Route Sablonneuse,Route de La Muette à Neuilly,2.2659893,48.8650231
Route Sablonneuse,Route de la Porte Saint-James,2.2638323,48.8762805
Route Sablonneuse,Route de l'Étoile,2.2663803,48.8733692
Route Saint-Hubert,Rond-Point de Mortemart,2.4541948,48.827036
Route Saint-Hubert,Route Dauphine,2.4403141,48.8278681
Route Saint-Hubert,Route du Pesage,2.446596,48.8274566
Rue Abel,Avenue Daumesnil,2.3753318,48.8473349
Rue Abel,Coulée Verte René-Dumont,2.37545375486195,48.8474913022986
Rue Abel,Rue de Charenton,2.3760104,48.8483496
Rue Abel,Rue de Prague,2.3760104,48.8483496
Rue Abel,Rue Parrot,2.37509035,48.847214
Rue Abel Ferry,Avenue du Général Clavery,2.2613349,48.8356242
Rue Abel Ferry,Boulevard Murat,2.2603018,48.8370823
Rue Abel Ferry,Rue de la Petite Arche,2.2613349,48.8356242
Rue Abel Gance,Avenue de France,2.3726238,48.8350153
Rue Abel Gance,Place Jean Vilar,2.3735511,48.8354541
Rue Abel Gance,Promenade Jules Isaac,2.3724964,48.8349603
Rue Abel Gance,Quai de la Gare,2.374854,48.8361871
Rue Abel Gance,Rue Fernand Braudel,2.3733283,48.8353324
Rue Abel Gance,Rue Jean Giono,2.3742811,48.8358648
Rue Abel Gance,Rue Valéry Larbaud,2.374383,48.8359232
Rue Abel Hovelacque,Boulevard Saint-Jacques,2.3526428,48.8307138
Rue Abel-Rabaud,Avenue Parmentier,2.3715376,48.8693078
Rue Achille Luchaire,Boulevard Brune,2.32124505,48.8240648
Rue Achille Luchaire,Rue Albert Sorel,2.3220279,48.8229831
Rue Achille Martinet,Rue Marcadet,2.3364918,48.8915178
Rue Adolphe Adam,Avenue Victoria,2.348612,48.8574947
Rue Adolphe Adam,Quai de Gesvres,2.348243,48.8569211
Rue Adolphe Focillon,Rue Leneveux,2.3283712,48.8268963
Rue Adolphe Focillon,Rue Marguerin,2.3283712,48.8268963
Rue Adolphe Focillon,Rue Sarrette,2.3293733,48.8263494
Rue Adolphe Jullien,Rue de Viarmes,2.3422451,48.86296465
Rue Adolphe Jullien,Rue du Louvre,2.34190855,48.8630394
Rue Adolphe Mille,Avenue Jean Jaurès,2.3892571,48.88780255
Rue Adolphe Mille,Place ED/19,2.3882276,48.8894455
Rue Adolphe Mille,Rue Delesseux,2.3885702,48.888921
Rue Adolphe Mille,Rue Edgar Varèse,2.3885702,48.888921
Rue Adolphe Mille,Square du Diapason,2.3888853,48.8884087
Rue Adolphe Yvon,Avenue Henri Martin,2.2718156,48.8639983
Rue Adolphe Yvon,Boulevard Lannes,2.269797,48.8645168
Rue Affre,Rue de Jessaint,2.3558345,48.8849642
Rue Affre,Rue Myrha,2.3554522,48.8872771
Rue Affre,Rue Saint-Bruno,2.3557059,48.8859064
Rue Agar,Rue Gros,2.2743358,48.8516103
Rue Agrippa d'Aubigné,Quai Henri IV,2.3615008,48.8496799
Rue Aimé Lavy,Rue du Mont Cenis,2.3450035,48.8936533
Rue Aimé Lavy,Rue Hermel,2.3455847,48.8935218
Rue Aimé Morot,Avenue Caffieri,2.350069,48.8196735
Rue Aimé Morot,Boulevard Kellermann,2.349491275,48.82059485
Rue Alain,Place de Catalogne,2.31781093333333,48.8372396666667
Rue Alain,Place de l'Amphithéâtre,2.3166237,48.8370148
Rue Alain,Rue Pernety,2.31542726666667,48.8354771666667
Rue Alain,Rue Vercingétorix,2.3154554,48.8354732
Rue Alain Chartier,Rue Blomet,2.2948357,48.8386482
Rue Alain Chartier,Rue de la Convention,2.2971741,48.8370025
Rue Alain Chartier,Rue de Vaugirard,2.2967396,48.8373825
Rue Alasseur,Avenue de Champaubert,2.2988074,48.8505926
Rue Alasseur,Rue du Général de Larminat,2.2988074,48.8505926
Rue Alasseur,Rue Dupleix,2.2974287,48.8516176
Rue Albéric Magnard,Rue d'Andigné,2.270937,48.8599412
Rue Albéric Magnard,Rue Octave Feuillet,2.2731579,48.8609459
Rue Albert,Rue de Tolbiac,2.3703616,48.8275395
Rue Albert,Rue Eugène Oudiné,2.3724493,48.8250319
Rue Albert,Rue Trolley de Prévaux,2.371827,48.8258016
Rue Albert Bayet,Avenue Edison,2.35989766,48.82965968
Rue Albert Bayet,Boulevard Vincent Auriol,2.35809806,48.8314916
Rue Albert Bayet,Rue George Eastman,2.3600896,48.8294789
Rue Albert Bayet,Rue Nicolas Fortin,2.3596045,48.8298839
Rue Albert Bayet,Voie Pompiers Privée,2.3592931,48.8301525
Rue Albert Einstein,Boulevard du Général Jean Simon,2.382652,48.8259628
Rue Albert Einstein,Rue Alice Domon et Léonie Duquet,2.3810772,48.8276364
Rue Albert Einstein,Rue Jean-Baptiste Berlier,2.382652,48.8259628
Rue Albert Einstein,Rue Marie-Andrée Lagroua Weill-Hallé,2.3810772,48.8276364
Rue Albert Einstein,Rue Nicole-Reine Lepaute,2.3819354,48.8267375
Rue Albert Einstein,Rue Watt,2.38117283651704,48.8275344165877
Rue Albert Guilpin,Rue du Val de Marne,2.3486132,48.8167687
Rue Albert Guilpin,Rue Louis Pergaud,2.3486132,48.8167687
Rue Albert Malet,Avenue Émile Laurent,2.4102428,48.8407491
Rue Albert Malet,Rue Ernest Lavisse,2.41046825,48.8415327
Rue Albert Malet,Rue Jules Lemaître,2.4108238,48.8424039
Rue Albert Marquet,Rue Florian,2.4046162,48.8581206
Rue Albert Marquet,Rue Vitruve,2.4046162,48.8581206
Rue Albert Roussel,Boulevard Berthier,2.3062501,48.8912578
Rue Albert Roussel,Rue Rudolf Noureev,2.3057226,48.8917162
Rue Albert Roussel,Rue Stéphane Grappelli,2.304413,48.892662
Rue Albert Samain,Boulevard Berthier,2.2946449,48.8862751
Rue Albert Sorel,Avenue Ernest Reyer,2.3219685,48.8228693
Rue Albert Sorel,Boulevard Brune,2.3224573,48.8237984
Rue Albert Sorel,Rue Achille Luchaire,2.3220279,48.8229831
Rue Albert Thomas,Cité du Wauxhall,2.3632302,48.8694474
Rue Albert Thomas,Place Jacques Bonsergent,2.3614229,48.8708496
Rue Albert Thomas,Rue Beaurepaire,2.3633856,48.8693366
Rue Albert Thomas,Rue de Lancry,2.3614229,48.8708496
Rue Albert Thomas,Rue Léon Jouhaux,2.3638737,48.8689313
Rue Albin Haller,Rue Brillat-Savarin,2.3493502,48.8221798
Rue Albinoni,Coulée Verte René-Dumont,2.3885919,48.8420589
Rue Alexander Fleming,Avenue de la Porte du Pré Saint-Gervais,2.40254175,48.8819731
Rue Alexander Fleming,Avenue du Belvédère,2.4071043,48.880462
Rue Alexander Fleming,Rue André Joineau,2.4024842,48.8819988
Rue Alexander Fleming,Rue Sigmund Freud,2.4024842,48.8819988
Rue Alexandre Cabanel,Avenue de Lowendal,2.3024568,48.8485177
Rue Alexandre Cabanel,Boulevard Garibaldi,2.3024779,48.847779
Rue Alexandre Cabanel,Square Lowendal,2.303023,48.8481484
Rue Alexandre Charpentier,Boulevard de l'Yser,2.2870178,48.8845351
Rue Alexandre Charpentier,Place Jules Renard,2.2887441,48.8842719
Rue Alexandre Charpentier,Square du Graisivaudan,2.2875591,48.8843642
Rue Alexandre de Humboldt,Quai de la Marne,2.3801768,48.8884538
Rue Alexandre de Humboldt,Rue de Colmar,2.3804879,48.8881857
Rue Alexandre Dumas,Avenue Philippe Auguste,2.3927034,48.8535496
Rue Alexandre Dumas,Boulevard de Charonne,2.3959764,48.8543249285714
Rue Alexandre Dumas,Boulevard Voltaire,2.388662,48.85275545
Rue Alexandre Dumas,Rue de Buzenval,2.3987036,48.8550957
Rue Alexandre Dumas,Rue Léon Frot,2.3885951,48.8527416
Rue Alexandre Dumas,Rue Monte-Cristo,2.3987036,48.8550957
Rue Alexandre Parodi,Quai de Valmy,2.3667315,48.8792526
Rue Alexandre Parodi,Rue du Faubourg Saint-Martin,2.3642915,48.8804019
Rue Alfred Dehodencq,Rue Octave Feuillet,2.2723137,48.8614297
Rue Alfred Dehodencq,Square Alfred Dehodencq,2.2704833,48.8606288
Rue Alfred de Vigny,Boulevard de Courcelles,2.3049796,48.879549
Rue Alfred de Vigny,Place du Général Brocard,2.3052257,48.8781784
Rue Alfred Durand-Claye,Rue Paturle,2.3073497,48.828832
Rue Alfred Durand-Claye,Rue Vercingétorix,2.3069515,48.8296307
Rue Alfred Fouillée,Avenue Léon Bollée,2.3648862,48.8189796
Rue Alfred Fouillée,Place de Port-au-Prince,2.3648862,48.8189796
Rue Alfred Roll,Boulevard Pereire,2.3011576,48.8869046
Rue Alfred Roll,Rue Verniquet,2.3007976,48.8871896
Rue Alfred Stevens,Passage Alfred Stevens,2.338612,48.881731
Rue Alfred Stevens,Rue des Martyrs,2.3398421,48.8815263
Rue Alibert,Avenue Claude Vellefaux,2.3695532,48.8720429
Rue Alibert,Avenue Parmentier,2.3695532,48.8720429
Rue Alibert,Quai de Jemmapes,2.3659221,48.8710176
Rue Alibert,Rue Bichat,2.3679175,48.8717259
Rue Alice Domon et Léonie Duquet,Avenue de France,2.37997205714286,48.8271534571429
Rue Alice Domon et Léonie Duquet,Quai Panhard et Levassor,2.38391245,48.8288673
Rue Alice Domon et Léonie Duquet,Rue Julie Daubié,2.3798337,48.8270915
Rue Allard,Rue Sacrot,2.4139968,48.8397256
Rue Alphonse Aulard,Boulevard d'Algérie,2.4000569,48.8806977
Rue Alphonse Aulard,Boulevard Sérurier,2.3985772,48.8801604
Rue Alphonse Aulard,Rue de l'Inspecteur Allès,2.3985772,48.8801604
Rue Alphonse Baudin,Impasse Saint-Sébastien,2.3702763,48.8609865
Rue Alphonse Baudin,Rue Pelée,2.3708904,48.8599782
Rue Alphonse Boudard,Avenue de France,2.37470796666667,48.8326969666667
Rue Alphonse Boudard,Promenade Claude Lévi-Strauss,2.373778,48.8321928
Rue Alphonse Boudard,Promenade Jules Isaac,2.3746678,48.8326768
Rue Alphonse Boudard,Rue Charcot,2.3729077,48.8317122
Rue Alphonse Boudard,Rue du Chevaleret,2.3729077,48.8317122
Rue Alphonse Daudet,Avenue du Général Leclerc,2.3265366,48.8269039
Rue Alphonse Daudet,Rue Sarrette,2.3288941,48.8261224
Rue Alphonse de Neuville,Boulevard Pereire,2.3014106,48.8867032666667
Rue Alphonse de Neuville,Rue Alfred Roll,2.3011576,48.8869046
Rue Alphonse Karr,Avenue Corentin Cariou,2.3814641,48.8944376
Rue Alphonse Karr,Avenue de Flandre,2.3814641,48.8944376
Rue Alphonse Penaud,Impasse Haxo,2.4072117,48.8680501
Rue Alphonse Penaud,Passage Boudin,2.4062591,48.8686438
Rue Alphonse Penaud,Rue Étienne Marey,2.4055137,48.8690392
Rue Alphonse Penaud,Villa Baumann,2.4062591,48.8686438
Rue Ambroise Paré,Boulevard de Magenta,2.3510113,48.8819945
Rue Ambroise Paré,Rue de Maubeuge,2.354091,48.8817531
Rue Ambroise Paré,Rue Guy Patin,2.3512514,48.8820921
Rue Amélie,Rue de Grenelle,2.3078202,48.8579379
Rue Amélie,Rue Saint-Dominique,2.307343,48.8596471
Rue Amelot,Boulevard Richard Lenoir,2.3695371,48.8547347
Rue Amelot,Boulevard Voltaire,2.36626466666667,48.8660044
Rue Amelot,Impasse Amelot,2.368098,48.8598195
Rue Amelot,Passage du Jeu de Boules,2.3663071,48.8654401
Rue Amelot,Passage Saint-Sébastien,2.3677076,48.8612341
Rue Amelot,Rue Clotilde de Vaux,2.368693,48.8577306
Rue Amelot,Rue du Chemin Vert,2.3688565,48.8571169
Rue Amelot,Rue du Pasteur Wagner,2.3692247,48.8559433
Rue Amelot,Rue Marcel Gromaire,2.3680069,48.8601566
Rue Amelot,Rue Rampon,2.36633,48.8660184
Rue Amelot,Rue Saint-Sabin,2.3681801,48.8595474
Rue Amelot,Rue Saint-Sébastien,2.3678314,48.8607808
Rue Amelot,Rue Scarron,2.3684313,48.858611
Rue Ampère,Avenue de Wagram,2.3033781,48.8852235
Rue Ampère,Boulevard Pereire,2.2984683,48.8854039
Rue Ampère,Place d'Israël,2.3031824,48.8852401
Rue Ampère,Rue Brémontier,2.3033781,48.8852235
Rue Ampère,Rue Jouffroy d'Abbans,2.30698512,48.88513062
Rue Ampère,Rue Puvis de Chavannes,2.3018068,48.8852769
Rue Amyot,Rue Laromiguière,2.3470747,48.8434414
Rue Amyot,Rue Lhomond,2.3465479,48.8433228
Rue Amyot,Rue Tournefort,2.3481257,48.8435966
Rue Anatole de la Forge,Avenue Carnot,2.2926376,48.8765072
Rue Anatole de la Forge,Avenue de la Grande Armée,2.29126685,48.8751292
Rue André Antoine,Boulevard de Clichy,2.3372261,48.8825608
Rue André Antoine,Rue des Abbesses,2.3378644,48.8846767
Rue André Antoine,Rue Véron,2.3375459,48.884139
Rue André Bréchet,Avenue de la Porte de Saint-Ouen,2.32938583333333,48.8989990666667
Rue André Bréchet,Mail Bréchet,2.3278835,48.89896475
Rue André Bréchet,Place Arnault Tzanck,2.3238005,48.8988772
Rue André Danjon,Avenue Jean Jaurès,2.38462840311329,48.8865623356155
Rue André Danjon,Rue Petit,2.3845844,48.8852393
Rue André del Sarte,Rue Charles Nodier,2.3449978,48.8858003
Rue André del Sarte,Rue de Clignancourt,2.3474194,48.8857068
Rue André del Sarte,Rue Feutrier,2.3464655,48.8857671
Rue André del Sarte,Rue Paul Albert,2.3449978,48.8858003
Rue André Derain,Rue de Montempoivre,2.4068566,48.8401556
Rue André Derain,Rue Marie Laurencin,2.406895,48.839566
Rue André Dubois,Avenue de Laumière,2.3811258,48.88325245
Rue André Dubois,Avenue Moderne,2.3820058,48.8835316
Rue André Gide,Place Madeleine Renaud et Jean-Louis Barrault,2.3145114,48.8383249
Rue André Gide,Rue de la Procession,2.3112868,48.8356821
Rue André Gide,Rue Georges Duhamel,2.3127553,48.8369079
Rue André Gide,Rue Georges Pitard,2.3112868,48.8356821
Rue André Gide,Voie CR/15,2.3130318,48.8371144
Rue André Lefebvre,Allée Le Gramat,2.2781194,48.8429847
Rue André Lefebvre,Rue Balard,2.2776134,48.8424273
Rue André Lefebvre,Rue Cauchy,2.2776134,48.8424273
Rue André Lefebvre,Rue du Pic-de-Barrette,2.2776134,48.8424273
Rue André Mazet,Rue Saint-André des Arts,2.3391353,48.853552
Rue André Messager,Rue Émile Blémont,2.3423071,48.8950871
Rue André Messager,Rue Letort,2.3432364,48.8948829
Rue André Messager,Rue Versigny,2.3432364,48.8948829
Rue André Pieyre de Mandiargues,Rue Damesme,2.3552847,48.8215055
Rue André Suarès,Avenue de la Porte de Clichy,2.3119694,48.8951574
Rue André Suarès,Boulevard Berthier,2.3117785,48.8937518
Rue André Suarès,Rue du Bastion,2.3112613,48.894394
Rue André Theuriet,Avenue Albert Bartholomé,2.2966449,48.8284792
Rue André Theuriet,Boulevard Lefebvre,2.29713285,48.8294039
Rue André Voguet,Avenue de la Porte d'Ivry,2.3734497,48.8194446
Rue André Voguet,Avenue Maurice Thorez,2.3735797,48.81942585
Rue Andrieux,Boulevard des Batignolles,2.3188265,48.8816415
Rue Androuet,Passage des Abbesses,2.3384904,48.885555
Rue Androuet,Rue Berthe,2.3385639,48.8859483
Rue Androuet,Rue des Trois Frères,2.3384904,48.885555
Rue Angélique Compoint,Boulevard Ney,2.3345634,48.8976608
Rue Angélique Compoint,Passage Saint-Jules,2.3363363,48.8970535
Rue Angélique Compoint,Rue Paul Abadie,2.3357074,48.8972458
Rue Annie Girardot,Rue Brillat-Savarin,2.3473933,48.8221728
Rue Annie Girardot,Rue Madeleine Brès,2.3481296,48.8214939
Rue Anselme Payen,Rue Falguière,2.3112189,48.8380159
Rue Antoine Bourdelle,Avenue du Maine,2.320503,48.8432426
Rue Antoine Bourdelle,Rue Falguière,2.3167,48.8431691
Rue Antoine Chantin,Avenue Jean Moulin,2.3243353,48.8267674
Rue Antoine Chantin,Rue de l'Abbé Carton,2.3209948,48.8275976
Rue Antoine Chantin,Rue des Plantes,2.3209948,48.8275976
Rue Antoine Dubois,Rue de l'École de Médecine,2.340217,48.8514697
Rue Antoine Dubois,Rue Monsieur le Prince,2.3395226,48.8509698
Rue Antoine Hajje,Rue Saint-Charles,2.2851201,48.8461738
Rue Antoine-Julien Hénard,Avenue Daumesnil,2.3890105,48.8411094
Rue Antoine-Julien Hénard,Coulée Verte René-Dumont,2.3893945,48.8418781
Rue Antoine-Julien Hénard,Rue de Reuilly,2.3913259,48.843336
Rue Antoine-Julien Hénard,Rue Georges et Maï Politzer,2.3905344,48.8429812
Rue Antoine-Julien Hénard,Rue Riesener,2.389771,48.8426225
Rue Antoinette Fouque,Avenue Gambetta,2.4059725,48.8756706
Rue Antoinette Fouque,Boulevard Mortier,2.4072526,48.8759258
Rue Antoine Vollon,Rue du Faubourg Saint-Antoine,2.377185,48.8510306
Rue Antoine Vollon,Rue Théophile Roussel,2.376537,48.85004
Rue Antonin Mercié,Boulevard Lefebvre,2.3005987,48.8286408
Rue Archereau,Rue Curial,2.3713185,48.8892514
Rue Archereau,Rue de Crimée,2.3750776,48.8921563
Rue Archereau,Rue de Tanger,2.3713185,48.8892514
Rue Archereau,Rue du Docteur Lamaze,2.372121,48.889836
Rue Archereau,Rue Mathis,2.3737192,48.8910811
Rue Archereau,Rue Riquet,2.3713185,48.8892514
Rue Aristide Briand,Boulevard Saint-Germain,2.31969094,48.8621468
Rue Aristide Briand,Place du Palais Bourbon,2.3187995,48.8607434
Rue Aristide Briand,Quai Anatole France,2.319843,48.8624119
Rue Aristide Briand,Quai d'Orsay,2.319843,48.8624119
Rue Aristide Briand,Rue de l'Université,2.3187995,48.8607434
Rue Aristide Bruant,Rue des Abbesses,2.3354525,48.8856283
Rue Aristide Maillol,Rue Falguière,2.3110253,48.8376798
Rue Aristide Maillol,Rue Georges Leclanché,2.3123973,48.8377209
Rue Aristide Maillol,Rue Maurice Maignen,2.3123973,48.8377209
Rue Armand Carrel,Avenue de Laumière,2.3817129,48.8825305
Rue Armand Carrel,Rue Cavendish,2.3803197,48.8825751
Rue Armand Carrel,Rue Clovis Hugues,2.3737251,48.8828972
Rue Armand Carrel,Rue de Meaux,2.3756074,48.8827826
Rue Armand Carrel,Rue Lally-Tollendal,2.3745164,48.8828365
Rue Armand Moisant,Boulevard de Vaugirard,2.3183239,48.8415678
Rue Armand Moisant,Rue Antoine Bourdelle,2.3168065,48.8429955
Rue Armand Moisant,Rue Falguière,2.3166429,48.8431136
Rue Arsène Houssaye,Avenue de Friedland,2.2989213,48.8741615
Rue Arsène Houssaye,Avenue des Champs-Élysées,2.29713328,48.87313648
Rue Arsène Houssaye,Promenade des Champs-Élysées,2.297499,48.8732761
Rue Arsène Houssaye,Rue Beaujon,2.300278,48.8750193
Rue Arsène Houssaye,Rue de Presbourg,2.2970827,48.8731279
Rue Arsène Houssaye,Rue de Tilsitt,2.2970827,48.8731279
Rue Arsène Houssaye,Rue Lord Byron,2.2984053,48.8738383
Rue Arsène Houssaye,Tunnel de l'Étoile,2.2974287594731,48.8732308348379
Rue Arthur Brière,Avenue de Saint-Ouen,2.3280915,48.8949577
Rue Arthur Brière,Rue Maria Deraismes,2.3278424,48.8950419
Rue Arthur Groussier,Avenue Parmentier,2.3697807,48.8717024
Rue Arthur Groussier,Rue Saint-Maur,2.3715372,48.8722446
Rue Arthur Ranc,Boulevard Ney,2.3334381,48.8978085
Rue Arthur Ranc,Rue Cora Vaucaire,2.333868,48.8983602
Rue Arthur Ranc,Rue Henri Brisson,2.3343609,48.8988432
Rue Arthur Ranc,Rue Henri Huchard,2.3343609,48.8988432
Rue Arthur Rozier,Rue de Crimée,2.39086989310233,48.8783641676626
Rue Asseline,Rue Didot,2.3217948,48.8343868
Rue Asseline,Rue du Château,2.3217948,48.8343868
Rue Asseline,Rue Maison Dieu,2.3229985,48.8354284
Rue Aubé,Quai de la Corse,2.3474606,48.8559072
Rue Auber,Boulevard Haussmann,2.32747214,48.87370846
Rue Auber,Place de l'Opéra,2.3318505,48.8710751
Rue Auber,Rue des Mathurins,2.3283036,48.8730323
Rue Auber,Rue du Havre,2.3271767,48.8737468
Rue Auber,Rue Scribe,2.3305842,48.8717795
Rue Auber,Rue Tronchet,2.3272521,48.8736662
Rue Aubriot,Rue Sainte-Croix de la Bretonnerie,2.3565954,48.8580715
Rue Aubry le Boucher,Rue Quincampoix,2.3501894,48.860347
Rue Audran,Rue des Abbesses,2.3361196,48.8854165
Rue Audubon,Boulevard Diderot,2.3696913,48.8454276
Rue Auger,Boulevard de Charonne,2.3988461,48.85072255
Rue Auger,Rue d'Avron,2.3998637,48.8515814
Rue Augereau,Rue de Grenelle,2.30274,48.8563232
Rue Augereau,Rue Saint-Dominique,2.301447,48.8581288
Rue Auguste Barbier,Avenue Parmentier,2.3717462,48.8690248
Rue Auguste Barbier,Rue de la Fontaine au Roi,2.3716868,48.8682251
Rue Auguste Bartholdi,Boulevard de Grenelle,2.2940468,48.8504225
Rue Auguste Bartholdi,Place Dupleix,2.2949585,48.8510501
Rue Auguste Caïn,Avenue Jean Moulin,2.3216762,48.8256001
Rue Auguste Caïn,Rue des Plantes,2.3195845,48.8261705
Rue Auguste Caïn,Rue Giordano Bruno,2.3195845,48.8261705
Rue Auguste Chabrières,Rue de la Croix Nivert,2.2899441,48.8343989
Rue Auguste Chabrières,Rue Desnouettes,2.2885417,48.8359462
Rue Auguste Chabrières,Rue du Hameau,2.2890224,48.8351269
Rue Auguste Chabrières,Square Auguste Chabrières,2.289337,48.8348487
Rue Auguste Chapuis,Rue des Docteurs Déjérine,2.4117921,48.8563936
Rue Auguste Chapuis,Rue Mendelssohn,2.4108307,48.8556026
Rue Auguste Comte,Allée Denise Vernay,2.3370274,48.84427375
Rue Auguste Comte,Boulevard Saint-Michel,2.3389537,48.8439559
Rue Auguste Comte,Rue d'Assas,2.3328866,48.8443847
Rue Auguste Comte,Rue de l'Abbé de l'Épée,2.3389537,48.8439559
Rue Auguste Dorchain,Rue Joseph Liouville,2.2977133,48.8450557
Rue Auguste Dorchain,Rue Meilhac,2.2984186,48.8449137
Rue Auguste Lançon,Rue Barrault,2.3466609,48.8247401
Rue Auguste Lançon,Rue Boussingault,2.3451721,48.8235667
Rue Auguste Lançon,Rue Brillat-Savarin,2.3440373,48.822586
Rue Auguste Lançon,Rue de Rungis,2.343051,48.8215486
Rue Auguste Lançon,Rue des Orchidées,2.3447688,48.8232123
Rue Auguste Laurent,Rue de la Roquette,2.381566,48.8579877
Rue Auguste Maquet,Boulevard Murat,2.2655032,48.838975
Rue Auguste Mie,Avenue du Maine,2.3232462,48.8368222
Rue Auguste Mie,Rue Cels,2.323525,48.8369739
Rue Auguste Mie,Rue Froidevaux,2.324019,48.8372285
Rue Auguste Mie,Rue Raymond Losserand,2.3232462,48.8368222
Rue Auguste Perret,Avenue de Choisy,2.3607245,48.8251504
Rue Auguste Perret,Avenue d'Italie,2.3578057,48.8244351
Rue Auguste Vacquerie,Avenue d'Iéna,2.2955737,48.8705105
Rue Auguste Vacquerie,Rue Jean Giraudoux,2.2952699,48.870334
Rue Auguste Vitu,Avenue Émile Zola,2.2794162,48.8462261
Rue Auguste Vitu,Rue de la Convention,2.2785498,48.845343
Rue Auguste Vitu,Rue Piet Mondrian,2.2780334,48.8448156
Rue Augustin Thierry,Rue du Pré Saint-Gervais,2.3931026,48.8763683
Rue Augustin Thierry,Rue Petitot,2.3931026,48.8763683
Rue au Maire,Cour de Rome,2.3571657,48.8645004
Rue au Maire,Passage Alombert,2.3569871,48.8645335
Rue au Maire,Passage Barrois,2.3566147,48.8645952
Rue au Maire,Rue Beaubourg,2.35543593333333,48.8648062
Rue au Maire,Rue des Vertus,2.3578799,48.8643906
Rue au Maire,Rue de Turbigo,2.35448663333333,48.8650648333333
Rue au Maire,Rue Volta,2.3568218,48.8645863
Rue Aumont,Avenue d'Ivry,2.3610051,48.8256631
Rue Aumont,Rue de Tolbiac,2.3614982,48.8263456
Rue aux Ours,Boulevard de Sébastopol,2.35097385,48.8634005
Rue aux Ours,Rue du Grenier Saint-Lazare,2.3524118,48.8630598
Rue aux Ours,Rue Étienne Marcel,2.3509284,48.8634113
Rue aux Ours,Rue Quincampoix,2.3516501,48.8632402
Rue aux Ours,Rue Saint-Martin,2.3524118,48.8630598
Rue Azaïs,Parvis du Sacré-Cœur,2.3426328,48.8861071
Rue Azaïs,Rue du Cardinal Guibert,2.3426328,48.8861071
Rue Azaïs,Rue du Mont Cenis,2.3413855,48.8861773
Rue Azaïs,Rue Foyatier,2.3423265,48.8860082
Rue Azaïs,Rue Saint-Éleuthère,2.3413855,48.8861773
Rue Bachaumont,Passage Ben-Aïad,2.3460648,48.8659792
Rue Bachaumont,Rue Montmartre,2.3444915,48.8662068
Rue Bachaumont,Rue Montorgueil,2.3470562,48.8658583
Rue Bachelet,Rue Becquerel,2.3445511,48.8892367
Rue Bachelet,Rue Labat,2.3449206,48.8885782
Rue Bachelet,Rue Nicolet,2.3452734,48.8880276
Rue Baillet,Rue de la Monnaie,2.3431856,48.8596923
Rue Bailleul,Rue Jean Tison,2.3413218,48.8610503
Rue Baillou,Rue des Plantes,2.3220625,48.8286083
Rue Bailly,Rue Beaubourg,2.3556694,48.8652098
Rue Bailly,Rue Réaumur,2.3566058,48.8653533
Rue Balard,Esplanade Max Guedj,2.2779349,48.8407878
Rue Balard,Place Balard,2.2786293,48.8369414
Rue Balard,Quai André Citroën,2.277085,48.845224
Rue Balard,Rond-Point du Pont Mirabeau,2.2770179,48.8457247
Rue Balard,Rue Cauchy,2.2776134,48.8424273
Rue Balard,Rue Modigliani,2.2783996,48.8382698
Rue Balard,Rue Saint-Charles,2.2783782,48.8383937
Rue Ballu,Rue Blanche,2.3316193,48.8815157
Rue Ballu,Rue de Vintimille,2.3288514,48.8821847
Rue Balny d'Avricourt,Avenue Niel,2.2965575,48.8832769
Rue Balny d'Avricourt,Rue Pierre Demours,2.297444,48.8826199
Rue Balzac,Avenue de Friedland,2.3012141,48.8744103
Rue Balzac,Avenue des Champs-Élysées,2.2995431,48.87240955
Rue Balzac,Rue Galilée,2.2994954,48.8723626
Rue Baptiste Renard,Rue Sthrau,2.3666462,48.8279217
Rue Barbanègre,Passage des Voûtes,2.383973,48.8929289
Rue Barbanègre,Quai de la Gironde,2.384883,48.8936777
Rue Barbanègre,Rue de l'Argonne,2.3841144,48.8930428
Rue Barbanègre,Rue Rouvet,2.3846084,48.8934589
Rue Barbet de Jouy,Rue de Chanaleilles,2.3174991,48.8532418
Rue Barbet de Jouy,Rue de Varenne,2.3180552,48.8554189
Rue Barbette,Rue Elzévir,2.3616836,48.858432
Rue Barbette,Rue Vieille du Temple,2.3597219,48.8593136
